10,57,892,46
57,892,46,34
892,46,34,1406
46,34,1406,9
34,1406,9,7
1406,9,7,2
9,7,2,724
7,2,724,375
2,724,375,173
724,375,173,1
375,173,1,331
173,1,331,28
1,331,28,7999
331,28,7999,24
28,7999,24,7
7999,24,7,242
24,7,242,8
7,242,8,7999
242,8,7999,24
8,7999,24,7
7999,24,7,175
24,7,175,239
7,175,239,3
175,239,3,8000
7998,715,60,9
715,60,9,692
60,9,692,548
9,692,548,1
692,548,1,71
548,1,71,145
1,71,145,39
71,145,39,318
145,39,318,243
39,318,243,9
318,243,9,5
243,9,5,190
9,5,190,397
5,190,397,71
190,397,71,4
397,71,4,62
71,4,62,91
4,62,91,1
62,91,1,293
91,1,293,10
1,293,10,38
293,10,38,7999
10,38,7999,1634
38,7999,1634,3950
7999,1634,3950,1
1634,3950,1,7999
3950,1,7999,4
1,7999,4,2
7999,4,2,156
4,2,156,818
2,156,818,432
156,818,432,26
818,432,26,1596
432,26,1596,1
26,1596,1,1724
1596,1,1724,117
1,1724,117,695
1724,117,695,3
117,695,3,8000
7998,43,17,2
43,17,2,2237
17,2,2237,20
2,2237,20,7999
2237,20,7999,3
20,7999,3,8000
7998,8,81,4
8,81,4,2
81,4,2,131
4,2,131,1168
2,131,1168,1
131,1168,1,2
1168,1,2,110
1,2,110,399
2,110,399,8
110,399,8,2
399,8,2,51
8,2,51,399
2,51,399,185
51,399,185,130
399,185,130,65
185,130,65,1403
130,65,1403,119
65,1403,119,42
1403,119,42,7999
119,42,7999,3
42,7999,3,8000
7998,2,1320,786
2,1320,786,7999
1320,786,7999,75
786,7999,75,598
7999,75,598,114
75,598,114,6
598,114,6,798
114,6,798,300
6,798,300,1802
798,300,1802,13
300,1802,13,15
1802,13,15,7999
13,15,7999,14
15,7999,14,7999
7999,14,7999,4
14,7999,4,190
7999,4,190,8
4,190,8,237
190,8,237,339
8,237,339,3
237,339,3,8000
7998,22,66,1223
22,66,1223,14
66,1223,14,5408
1223,14,5408,669
14,5408,669,4
5408,669,4,27
669,4,27,165
4,27,165,27
27,165,27,18
165,27,18,1412
27,18,1412,33
18,1412,33,16
1412,33,16,23
33,16,23,718
16,23,718,647
23,718,647,7
718,647,7,2241
647,7,2241,8
7,2241,8,7999
2241,8,7999,3
8,7999,3,8000
7998,7,37,525
7,37,525,7999
37,525,7999,4
525,7999,4,778
7999,4,778,3834
4,778,3834,1
778,3834,1,712
3834,1,712,12
1,712,12,152
712,12,152,304
12,152,304,506
152,304,506,13
304,506,13,2583
506,13,2583,177
13,2583,177,779
2583,177,779,6
177,779,6,437
779,6,437,451
6,437,451,4
437,451,4,3524
451,4,3524,24
4,3524,24,7
3524,24,7,175
24,7,175,141
7,175,141,390
175,141,390,177
141,390,177,977
390,177,977,6
177,977,6,1563
977,6,1563,451
6,1563,451,4
1563,451,4,1840
451,4,1840,24
4,1840,24,3
1840,24,3,8000
7998,7999,1587,125
7999,1587,125,1
1587,125,1,422
125,1,422,4
1,422,4,7999
422,4,7999,91
4,7999,91,4
7999,91,4,164
91,4,164,67
4,164,67,1
164,67,1,742
67,1,742,7999
1,742,7999,2376
742,7999,2376,3653
7999,2376,3653,7999
2376,3653,7999,104
3653,7999,104,8
7999,104,8,7999
104,8,7999,1
8,7999,1,7999
7999,1,7999,1
1,7999,1,7999
7999,1,7999,1
1,7999,1,7999
7999,1,7999,703
1,7999,703,3
7999,703,3,8000
7998,2,361,4
2,361,4,91
361,4,91,5
4,91,5,2
91,5,2,1715
5,2,1715,468
2,1715,468,2089
1715,468,2089,28
468,2089,28,2
2089,28,2,148
28,2,148,361
2,148,361,4
148,361,4,7999
361,4,7999,91
4,7999,91,4
7999,91,4,2746
91,4,2746,67
4,2746,67,5
2746,67,5,7999
67,5,7999,7999
5,7999,7999,490
7999,7999,490,1009
7999,490,1009,4
490,1009,4,7999
1009,4,7999,1
4,7999,1,466
7999,1,466,8
1,466,8,6
466,8,6,148
8,6,148,320
6,148,320,422
148,320,422,39
320,422,39,529
422,39,529,2746
39,529,2746,12
529,2746,12,167
2746,12,167,1177
12,167,1177,5
167,1177,5,18
1177,5,18,4119
5,18,4119,33
18,4119,33,16
4119,33,16,1
33,16,1,21
16,1,21,10
1,21,10,15
21,10,15,518
10,15,518,7999
15,518,7999,1
518,7999,1,193
7999,1,193,144
1,193,144,343
193,144,343,4
144,343,4,7999
343,4,7999,1
4,7999,1,7999
7999,1,7999,2746
1,7999,2746,3
7999,2746,3,8000
7998,1015,3258,996
1015,3258,996,3237
3258,996,3237,2959
996,3237,2959,1161
3237,2959,1161,6
2959,1161,6,1313
1161,6,1313,14
6,1313,14,2
1313,14,2,879
14,2,879,215
2,879,215,8
879,215,8,3237
215,8,3237,2959
8,3237,2959,83
3237,2959,83,42
2959,83,42,34
83,42,34,621
42,34,621,9
34,621,9,14
621,9,14,623
9,14,623,3
14,623,3,8000
7998,17,98,72
17,98,72,1017
98,72,1017,2
72,1017,2,51
1017,2,51,5
2,51,5,5189
51,5,5189,74
5,5189,74,37
5189,74,37,7999
74,37,7999,8
37,7999,8,542
7999,8,542,676
8,542,676,1
542,676,1,19
676,1,19,30
1,19,30,5066
19,30,5066,53
30,5066,53,15
5066,53,15,3
53,15,3,8000
7998,27,6,495
27,6,495,1
6,495,1,44
495,1,44,21
1,44,21,10
44,21,10,2543
21,10,2543,46
10,2543,46,1942
2543,46,1942,23
46,1942,23,11
1942,23,11,7999
23,11,7999,37
11,7999,37,7999
7999,37,7999,1606
37,7999,1606,4
7999,1606,4,1157
1606,4,1157,1
4,1157,1,564
1157,1,564,329
1,564,329,5
564,329,5,904
329,5,904,4323
5,904,4323,14
904,4323,14,76
4323,14,76,1718
14,76,1718,8
76,1718,8,2662
1718,8,2662,37
8,2662,37,833
2662,37,833,111
37,833,111,1
833,111,1,329
111,1,329,813
1,329,813,71
329,813,71,4
813,71,4,2
71,4,2,1957
4,2,1957,10
2,1957,10,22
1957,10,22,2010
10,22,2010,102
22,2010,102,14
2010,102,14,37
102,14,37,2501
14,37,2501,3
37,2501,3,8000
7998,2,115,12
2,115,12,3793
115,12,3793,1057
12,3793,1057,971
3793,1057,971,26
1057,971,26,7999
971,26,7999,218
26,7999,218,5
7999,218,5,18
218,5,18,7999
5,18,7999,3322
18,7999,3322,16
7999,3322,16,29
3322,16,29,18
16,29,18,7999
29,18,7999,3322
18,7999,3322,16
7999,3322,16,3
3322,16,3,8000
7998,2,411,133
2,411,133,14
411,133,14,6
133,14,6,629
14,6,629,2653
6,629,2653,23
629,2653,23,2
2653,23,2,137
23,2,137,20
2,137,20,18
137,20,18,7999
20,18,7999,16
18,7999,16,1
7999,16,1,32
16,1,32,359
1,32,359,9
32,359,9,7828
359,9,7828,691
9,7828,691,1
7828,691,1,386
691,1,386,3
1,386,3,8000
7998,309,179,424
309,179,424,10
179,424,10,30
424,10,30,1040
10,30,1040,1017
30,1040,1017,9
1040,1017,9,5
1017,9,5,638
9,5,638,6
5,638,6,7999
638,6,7999,810
6,7999,810,1
7999,810,1,52
810,1,52,333
1,52,333,1444
52,333,1444,55
333,1444,55,400
1444,55,400,356
55,400,356,5
400,356,5,544
356,5,544,38
5,544,38,3
544,38,3,8000
7998,2,7999,7
2,7999,7,148
7999,7,148,173
7,148,173,36
148,173,36,70
173,36,70,564
36,70,564,9
70,564,9,5
564,9,5,3094
9,5,3094,206
5,3094,206,3433
3094,206,3433,43
206,3433,43,763
3433,43,763,204
43,763,204,50
763,204,50,54
204,50,54,9
50,54,9,5
54,9,5,1044
9,5,1044,2653
5,1044,2653,7
1044,2653,7,2
2653,7,2,299
7,2,299,330
2,299,330,999
299,330,999,8
330,999,8,2
999,8,2,299
8,2,299,7999
2,299,7999,999
299,7999,999,3
7999,999,3,8000
7998,746,1748,21
746,1748,21,10
1748,21,10,47
21,10,47,7999
10,47,7999,10
47,7999,10,2
7999,10,2,5995
10,2,5995,55
2,5995,55,134
5995,55,134,6
55,134,6,321
134,6,321,25
6,321,25,1427
321,25,1427,3
25,1427,3,8000
7998,99,1197,13
99,1197,13,2
1197,13,2,120
13,2,120,2991
2,120,2991,14
120,2991,14,1691
2991,14,1691,20
14,1691,20,11
1691,20,11,5
20,11,5,17
11,5,17,190
5,17,190,154
17,190,154,13
190,154,13,15
154,13,15,2032
13,15,2032,5141
15,2032,5141,92
2032,5141,92,7999
5141,92,7999,3
92,7999,3,19
7999,3,19,8000
7998,43,2,324
43,2,324,12
2,324,12,2482
324,12,2482,4
12,2482,4,2
2482,4,2,1393
4,2,1393,3781
2,1393,3781,172
1393,3781,172,7999
3781,172,7999,97
172,7999,97,1550
7999,97,1550,3
97,1550,3,8000
7998,47,39,7999
47,39,7999,9
39,7999,9,6491
7999,9,6491,1343
9,6491,1343,7999
6491,1343,7999,2
1343,7999,2,75
7999,2,75,1
2,75,1,52
75,1,52,7999
1,52,7999,342
52,7999,342,472
7999,342,472,796
342,472,796,8
472,796,8,46
796,8,46,364
8,46,364,727
46,364,727,796
364,727,796,1
727,796,1,5
796,1,5,56
1,5,56,357
5,56,357,33
56,357,33,491
357,33,491,1098
33,491,1098,3
491,1098,3,8000
7998,2,149,53
2,149,53,10
149,53,10,1453
53,10,1453,2061
10,1453,2061,233
1453,2061,233,1079
2061,233,1079,35
233,1079,35,5045
1079,35,5045,7999
35,5045,7999,81
5045,7999,81,1104
7999,81,1104,427
81,1104,427,17
1104,427,17,3914
427,17,3914,2
17,3914,2,233
3914,2,233,19
2,233,19,27
233,19,27,168
19,27,168,303
27,168,303,147
168,303,147,222
303,147,222,1
147,222,1,402
222,1,402,112
1,402,112,35
402,112,35,541
112,35,541,2727
35,541,2727,9
541,2727,9,3
2727,9,3,8000
7998,83,1370,595
83,1370,595,1871
1370,595,1871,34
595,1871,34,1318
1871,34,1318,5
34,1318,5,1817
1318,5,1817,56
5,1817,56,2
1817,56,2,2507
56,2,2507,4
2,2507,4,154
2507,4,154,1
4,154,1,954
154,1,954,4
1,954,4,2
954,4,2,4734
4,2,4734,7999
2,4734,7999,4
4734,7999,4,998
7999,4,998,7999
4,998,7999,283
998,7999,283,8000
7998,2,273,768
2,273,768,1552
273,768,1552,617
768,1552,617,7376
1552,617,7376,7
617,7376,7,7999
7376,7,7999,28
7,7999,28,96
7999,28,96,54
28,96,54,12
96,54,12,7999
54,12,7999,531
12,7999,531,734
7999,531,734,334
531,734,334,1
734,334,1,101
334,1,101,2
1,101,2,48
101,2,48,31
2,48,31,7999
48,31,7999,40
31,7999,40,7999
7999,40,7999,7999
40,7999,7999,7
7999,7999,7,383
7999,7,383,8
7,383,8,2612
383,8,2612,15
8,2612,15,3
2612,15,3,8000
7998,6,719,25
6,719,25,2
719,25,2,874
25,2,874,12
2,874,12,536
874,12,536,987
12,536,987,180
536,987,180,1138
987,180,1138,10
180,1138,10,236
1138,10,236,219
10,236,219,36
236,219,36,70
219,36,70,1447
36,70,1447,7
70,1447,7,148
1447,7,148,509
7,148,509,1
148,509,1,141
509,1,141,7999
1,141,7999,1564
141,7999,1564,23
7999,1564,23,108
1564,23,108,39
23,108,39,7999
108,39,7999,3
39,7999,3,8000
7998,79,171,3088
79,171,3088,58
171,3088,58,42
3088,58,42,95
58,42,95,1
42,95,1,2
95,1,2,4105
1,2,4105,179
2,4105,179,26
4105,179,26,2
179,26,2,594
26,2,594,55
2,594,55,34
594,55,34,701
55,34,701,9
34,701,9,5
701,9,5,1934
9,5,1934,107
5,1934,107,2
1934,107,2,347
107,2,347,45
2,347,45,1
347,45,1,26
45,1,26,2
1,26,2,340
26,2,340,460
2,340,460,1
340,460,1,1727
460,1,1727,107
1,1727,107,7999
1727,107,7999,22
107,7999,22,3
7999,22,3,8000
7998,43,37,273
43,37,273,860
37,273,860,6
273,860,6,260
860,6,260,4904
6,260,4904,27
260,4904,27,37
4904,27,37,1107
27,37,1107,1230
37,1107,1230,1
1107,1230,1,45
1230,1,45,1085
1,45,1085,315
45,1085,315,1
1085,315,1,111
315,1,111,977
1,111,977,98
111,977,98,2012
977,98,2012,4
98,2012,4,11
2012,4,11,7999
4,11,7999,29
11,7999,29,2
7999,29,2,4603
29,2,4603,13
2,4603,13,15
4603,13,15,1110
13,15,1110,2
15,1110,2,175
1110,2,175,386
2,175,386,67
175,386,67,59
386,67,59,909
67,59,909,3
59,909,3,8000
7998,209,160,25
209,160,25,9
160,25,9,564
25,9,564,32
9,564,32,5
564,32,5,3216
32,5,3216,7999
5,3216,7999,133
3216,7999,133,5128
7999,133,5128,279
133,5128,279,154
5128,279,154,8
279,154,8,2
154,8,2,128
8,2,128,140
2,128,140,45
128,140,45,1212
140,45,1212,3
45,1212,3,8000
7998,7999,5224,146
7999,5224,146,35
5224,146,35,2
146,35,2,1051
35,2,1051,367
2,1051,367,1494
1051,367,1494,4
367,1494,4,143
1494,4,143,714
4,143,714,14
143,714,14,5300
714,14,5300,376
14,5300,376,1
5300,376,1,255
376,1,255,5
1,255,5,2
255,5,2,1611
5,2,1611,25
2,1611,25,2
1611,25,2,803
25,2,803,51
2,803,51,1297
803,51,1297,205
51,1297,205,4
1297,205,4,2629
205,4,2629,7
4,2629,7,41
2629,7,41,94
7,41,94,3
41,94,3,8000
7998,17,22,12
17,22,12,2
22,12,2,1446
12,2,1446,4
2,1446,4,7999
1446,4,7999,7999
4,7999,7999,7
7999,7999,7,52
7999,7,52,6
7,52,6,228
52,6,228,136
6,228,136,105
228,136,105,34
136,105,34,488
105,34,488,121
34,488,121,3167
488,121,3167,38
121,3167,38,1
3167,38,1,103
38,1,103,27
1,103,27,2
103,27,2,72
27,2,72,756
2,72,756,10
72,756,10,969
756,10,969,46
10,969,46,34
969,46,34,1454
46,34,1454,3168
34,1454,3168,1
1454,3168,1,8
3168,1,8,98
1,8,98,72
8,98,72,105
98,72,105,7999
72,105,7999,22
105,7999,22,3
7999,22,3,19
22,3,19,8000
7998,80,673,1
80,673,1,250
673,1,250,80
1,250,80,7999
250,80,7999,28
80,7999,28,6
7999,28,6,7359
28,6,7359,5349
6,7359,5349,1213
7359,5349,1213,1
5349,1213,1,1418
1213,1,1418,7999
1,1418,7999,3
1418,7999,3,8000
7998,2746,384,82
2746,384,82,21
384,82,21,10
82,21,10,22
21,10,22,261
10,22,261,7999
22,261,7999,91
261,7999,91,4
7999,91,4,37
91,4,37,164
4,37,164,67
37,164,67,5
164,67,5,2
67,5,2,1715
5,2,1715,468
2,1715,468,2050
1715,468,2050,1
468,2050,1,14
2050,1,14,18
1,14,18,316
14,18,316,33
18,316,33,16
316,33,16,1
33,16,1,45
16,1,45,18
1,45,18,7999
45,18,7999,16
18,7999,16,6
7999,16,6,86
16,6,86,3
6,86,3,8000
7998,767,31,723
767,31,723,7
31,723,7,7999
723,7,7999,185
7,7999,185,1
7999,185,1,28
185,1,28,98
1,28,98,41
28,98,41,264
98,41,264,493
41,264,493,9
264,493,9,3
493,9,3,8000
7998,516,316,546
516,316,546,3
316,546,3,8000
7998,171,735,480
171,735,480,3205
735,480,3205,11
480,3205,11,28
3205,11,28,2
11,28,2,884
28,2,884,1551
2,884,1551,143
884,1551,143,497
1551,143,497,8
143,497,8,606
497,8,606,444
8,606,444,498
606,444,498,1
444,498,1,52
498,1,52,38
1,52,38,31
52,38,31,7999
38,31,7999,9
31,7999,9,23
7999,9,23,1001
9,23,1001,2269
23,1001,2269,1
1001,2269,1,268
2269,1,268,3
1,268,3,8000
7998,95,12,98
95,12,98,7999
12,98,7999,505
98,7999,505,3
7999,505,3,8000
7998,1116,1,7999
1116,1,7999,136
1,7999,136,2343
7999,136,2343,7
136,2343,7,2
2343,7,2,7999
7,2,7999,13
2,7999,13,38
7999,13,38,2699
13,38,2699,2
38,2699,2,312
2699,2,312,12
2,312,12,2876
312,12,2876,7999
12,2876,7999,7999
2876,7999,7999,7999
7999,7999,7999,23
7999,7999,23,2
7999,23,2,1696
23,2,1696,3
2,1696,3,8000
7998,17,11,322
17,11,322,6
11,322,6,900
322,6,900,208
6,900,208,860
900,208,860,545
208,860,545,673
860,545,673,1
545,673,1,19
673,1,19,53
1,19,53,15
19,53,15,2
53,15,2,7999
15,2,7999,168
2,7999,168,303
7999,168,303,1
168,303,1,6
303,1,6,900
1,6,900,14
6,900,14,536
900,14,536,87
14,536,87,192
536,87,192,182
87,192,182,7999
192,182,7999,3
182,7999,3,17
7999,3,17,8000
7998,1308,1,356
1308,1,356,618
1,356,618,412
356,618,412,825
618,412,825,3095
412,825,3095,10
825,3095,10,47
3095,10,47,58
10,47,58,2131
47,58,2131,7
58,2131,7,11
2131,7,11,2229
7,11,2229,6
11,2229,6,1644
2229,6,1644,296
6,1644,296,10
1644,296,10,15
296,10,15,5
10,15,5,1797
15,5,1797,356
5,1797,356,12
1797,356,12,390
356,12,390,177
12,390,177,8
390,177,8,961
177,8,961,119
8,961,119,2066
961,119,2066,675
119,2066,675,3
2066,675,3,8000
7998,17,50,59
17,50,59,12
50,59,12,241
59,12,241,646
12,241,646,231
241,646,231,37
646,231,37,7999
231,37,7999,1
37,7999,1,19
7999,1,19,21
1,19,21,15
19,21,15,7999
21,15,7999,5245
15,7999,5245,1
7999,5245,1,963
5245,1,963,4
1,963,4,718
963,4,718,65
4,718,65,26
718,65,26,2301
65,26,2301,161
26,2301,161,3
2301,161,3,8000
7998,2,240,228
2,240,228,894
240,228,894,2
228,894,2,4318
894,2,4318,13
2,4318,13,2
4318,13,2,175
13,2,175,719
2,175,719,4
175,719,4,2
719,4,2,384
4,2,384,444
2,384,444,4
384,444,4,775
444,4,775,302
4,775,302,55
775,302,55,66
302,55,66,815
55,66,815,6
66,815,6,1054
815,6,1054,633
6,1054,633,235
1054,633,235,24
633,235,24,3
235,24,3,8000
7998,22,1223,9
22,1223,9,5
1223,9,5,7999
9,5,7999,5
5,7999,5,355
7999,5,355,26
5,355,26,7999
355,26,7999,6317
26,7999,6317,56
7999,6317,56,2
6317,56,2,7999
56,2,7999,4
2,7999,4,972
7999,4,972,2158
4,972,2158,8
972,2158,8,46
2158,8,46,2423
8,46,2423,7999
46,2423,7999,6
2423,7999,6,7999
7999,6,7999,14
6,7999,14,565
7999,14,565,1969
14,565,1969,7
565,1969,7,2
1969,7,2,229
7,2,229,7999
2,229,7999,1
229,7999,1,17
7999,1,17,2
1,17,2,615
17,2,615,7
2,615,7,373
615,7,373,848
7,373,848,3
373,848,3,19
848,3,19,8000
7998,43,2,2174
43,2,2174,7
2,2174,7,1520
2174,7,1520,520
7,1520,520,1020
1520,520,1020,9
520,1020,9,2584
1020,9,2584,74
9,2584,74,2075
2584,74,2075,520
74,2075,520,3
2075,520,3,8000
7998,96,54,1
96,54,1,2
54,1,2,232
1,2,232,7999
2,232,7999,1354
232,7999,1354,18
7999,1354,18,7999
1354,18,7999,16
18,7999,16,1
7999,16,1,1260
16,1,1260,24
1,1260,24,387
1260,24,387,60
24,387,60,7
387,60,7,386
60,7,386,3
7,386,3,8000
7998,2,803,1220
2,803,1220,4994
803,1220,4994,3415
1220,4994,3415,7999
4994,3415,7999,7999
3415,7999,7999,1
7999,7999,1,6
7999,1,6,2437
1,6,2437,13
6,2437,13,38
2437,13,38,105
13,38,105,7999
38,105,7999,7999
105,7999,7999,4
7999,7999,4,41
7999,4,41,7999
4,41,7999,3
41,7999,3,8000
7998,179,2876,28
179,2876,28,2
2876,28,2,663
28,2,663,5511
2,663,5511,432
663,5511,432,1
5511,432,1,52
432,1,52,15
1,52,15,46
52,15,46,1661
15,46,1661,23
46,1661,23,2
1661,23,2,2440
23,2,2440,1
2,2440,1,21
2440,1,21,10
1,21,10,71
21,10,71,7999
10,71,7999,471
71,7999,471,4
7999,471,4,2
471,4,2,2874
4,2,2874,35
2,2874,35,543
2874,35,543,32
35,543,32,5
543,32,5,789
32,5,789,2
5,789,2,2159
789,2,2159,847
2,2159,847,7
2159,847,7,7999
847,7,7999,23
7,7999,23,2
7999,23,2,1087
23,2,1087,3
2,1087,3,8000
7998,26,2,277
26,2,277,131
2,277,131,1
277,131,1,476
131,1,476,21
1,476,21,10
476,21,10,2
21,10,2,51
10,2,51,296
2,51,296,36
51,296,36,70
296,36,70,6515
36,70,6515,9
70,6515,9,114
6515,9,114,6
9,114,6,1114
114,6,1114,7999
6,1114,7999,2208
1114,7999,2208,7
7999,2208,7,148
2208,7,148,509
7,148,509,1
148,509,1,7
509,1,7,269
1,7,269,81
7,269,81,2
269,81,2,2282
81,2,2282,110
2,2282,110,383
2282,110,383,14
110,383,14,820
383,14,820,36
14,820,36,70
820,36,70,1097
36,70,1097,32
70,1097,32,25
1097,32,25,2
32,25,2,868
25,2,868,12
2,868,12,2174
868,12,2174,1
12,2174,1,11
2174,1,11,2101
1,11,2101,7
11,2101,7,6
2101,7,6,7999
7,6,7999,3
6,7999,3,8000
7998,7999,7999,438
7999,7999,438,260
7999,438,260,7999
438,260,7999,4
260,7999,4,6
7999,4,6,782
4,6,782,14
6,782,14,57
782,14,57,60
14,57,60,18
57,60,18,265
60,18,265,33
18,265,33,16
265,33,16,7
33,16,7,236
16,7,236,929
7,236,929,14
236,929,14,1280
929,14,1280,3
14,1280,3,8000
7998,120,7999,24
120,7999,24,7
7999,24,7,175
24,7,175,1
7,175,1,331
175,1,331,28
1,331,28,7999
331,28,7999,24
28,7999,24,7
7999,24,7,242
24,7,242,8
7,242,8,7999
242,8,7999,24
8,7999,24,7
7999,24,7,175
24,7,175,239
7,175,239,1
175,239,1,21
239,1,21,10
1,21,10,245
21,10,245,55
10,245,55,345
245,55,345,3
55,345,3,8000
7998,22,368,12
22,368,12,66
368,12,66,7999
12,66,7999,11
66,7999,11,5
7999,11,5,1312
11,5,1312,6
5,1312,6,110
1312,6,110,3890
6,110,3890,64
110,3890,64,7999
3890,64,7999,1972
64,7999,1972,195
7999,1972,195,42
1972,195,42,4070
195,42,4070,5
42,4070,5,2
4070,5,2,7999
5,2,7999,17
2,7999,17,7999
7999,17,7999,19
17,7999,19,312
7999,19,312,4
19,312,4,3350
312,4,3350,64
4,3350,64,7999
3350,64,7999,7999
64,7999,7999,2
7999,7999,2,7695
7999,2,7695,4
2,7695,4,2
7695,4,2,7999
4,2,7999,110
2,7999,110,1
7999,110,1,7999
110,1,7999,25
1,7999,25,7999
7999,25,7999,3
25,7999,3,8000
7998,450,2,7999
450,2,7999,113
2,7999,113,1456
7999,113,1456,1
113,1456,1,143
1456,1,143,714
1,143,714,4
143,714,4,196
714,4,196,1517
4,196,1517,5471
196,1517,5471,7999
1517,5471,7999,46
5471,7999,46,839
7999,46,839,23
46,839,23,6
839,23,6,220
23,6,220,4
6,220,4,7999
220,4,7999,3
4,7999,3,8000
7998,141,3211,4508
141,3211,4508,56
3211,4508,56,2
4508,56,2,7999
56,2,7999,14
2,7999,14,746
7999,14,746,767
14,746,767,1293
746,767,1293,292
767,1293,292,1870
1293,292,1870,684
292,1870,684,154
1870,684,154,1
684,154,1,209
154,1,209,21
1,209,21,10
209,21,10,3742
21,10,3742,5378
10,3742,5378,23
3742,5378,23,2
5378,23,2,59
23,2,59,1
2,59,1,28
59,1,28,7999
1,28,7999,3620
28,7999,3620,2
7999,3620,2,7999
3620,2,7999,4
2,7999,4,2
7999,4,2,1074
4,2,1074,3
2,1074,3,8000
7998,249,2,1089
249,2,1089,4
2,1089,4,142
1089,4,142,1
4,142,1,73
142,1,73,72
1,73,72,20
73,72,20,7999
72,20,7999,28
20,7999,28,284
7999,28,284,8
28,284,8,4734
284,8,4734,1
8,4734,1,45
4734,1,45,1322
1,45,1322,7999
45,1322,7999,45
1322,7999,45,122
7999,45,122,1694
45,122,1694,7999
122,1694,7999,3
1694,7999,3,8000
7998,44,21,10
44,21,10,2306
21,10,2306,4
10,2306,4,877
2306,4,877,207
4,877,207,17
877,207,17,7999
207,17,7999,1835
17,7999,1835,19
7999,1835,19,9
1835,19,9,7999
19,9,7999,2364
9,7999,2364,619
7999,2364,619,1
2364,619,1,43
619,1,43,44
1,43,44,195
43,44,195,42
44,195,42,7999
195,42,7999,13
42,7999,13,71
7999,13,71,2038
13,71,2038,35
71,2038,35,1351
2038,35,1351,3
35,1351,3,8000
7998,409,2568,104
409,2568,104,1
2568,104,1,351
104,1,351,11
1,351,11,7
351,11,7,7999
11,7,7999,1
7,7999,1,2613
7999,1,2613,1
1,2613,1,21
2613,1,21,10
1,21,10,22
21,10,22,2791
10,22,2791,1200
22,2791,1200,117
2791,1200,117,1200
1200,117,1200,12
117,1200,12,911
1200,12,911,29
12,911,29,118
911,29,118,4
29,118,4,4207
118,4,4207,1
4,4207,1,552
4207,1,552,11
1,552,11,26
552,11,26,18
11,26,18,235
26,18,235,33
18,235,33,16
235,33,16,1
33,16,1,6
16,1,6,1351
1,6,1351,639
6,1351,639,4
1351,639,4,7999
639,4,7999,2152
4,7999,2152,8
7999,2152,8,2
2152,8,2,285
8,2,285,11
2,285,11,5
285,11,5,6526
11,5,6526,4207
5,6526,4207,2744
6526,4207,2744,3
4207,2744,3,8000
7998,3060,20,791
3060,20,791,40
20,791,40,4275
